cases.0.submitter_id	file_id	file_name	file_size	id
MMRF_2111	ade1c036-d154-4414-b5ac-420d78a6a59c	b0dffbf2-5e3a-425b-bf11-8f7c2a1b2302_wgs_gdc_realn.cr.igv.reheader.seg.txt	58002	ade1c036-d154-4414-b5ac-420d78a6a59c
MMRF_1825	6e024aca-3f0c-44a7-9f05-1ba1c0375cb9	fb1e9c3f-f755-4a3f-bdb2-7d69cd7b7da5_wgs_gdc_realn.cr.igv.reheader.seg.txt	92180	6e024aca-3f0c-44a7-9f05-1ba1c0375cb9
MMRF_2016	2ff8bcf1-8645-438b-883d-18a9881bce4b	6312dad6-ad4b-4674-b981-7f17a5f9aae2.wgs.gatk4.copy_number_variation.supplementary.tar.gz	234935932	2ff8bcf1-8645-438b-883d-18a9881bce4b
MMRF_1772	6cef4fea-78c7-4f20-96d4-8cc2592152ee	2ea3bd20-9737-4ff8-a895-f1483cb8c3ba.wgs.gatk4.copy_number_variation.supplementary.tar.gz	238062355	6cef4fea-78c7-4f20-96d4-8cc2592152ee
MMRF_1772	66e01d8c-a20c-4cc0-a63e-efaa2c12d292	2cedc0f1-856a-4ea6-b755-ac091a1db6ec_wgs_gdc_realn.cr.igv.reheader.seg.txt	49721	66e01d8c-a20c-4cc0-a63e-efaa2c12d292
MMRF_1772	e29ec8b4-7494-4eb6-b48c-5b4d6145be5f	8166fb76-4208-47a0-aa6c-0685c5fec707_wgs_gdc_realn.cr.igv.reheader.seg.txt	46274	e29ec8b4-7494-4eb6-b48c-5b4d6145be5f
MMRF_1871	adc5699d-cec4-40e5-8147-18eec1e64e00	94d9ced4-2a19-440a-a66e-b9f9809924d6_wgs_gdc_realn.cr.igv.reheader.seg.txt	76791	adc5699d-cec4-40e5-8147-18eec1e64e00
MMRF_1671	556c7bd4-3af6-4b81-b888-21cd693e4e6a	298a07e4-41fa-49ae-afd9-14a3d0e3a4e3_wgs_gdc_realn.cr.igv.reheader.seg.txt	44584	556c7bd4-3af6-4b81-b888-21cd693e4e6a
MMRF_2762	77f68c31-1f64-423d-b1e5-8a70d9a0295a	6c7f93ae-0cff-487d-ba38-088b66f1e4ed.wgs.gatk4.copy_number_variation.supplementary.tar.gz	238372201	77f68c31-1f64-423d-b1e5-8a70d9a0295a
MMRF_2762	b11d0937-1511-42e1-afde-5695fd46851b	c45fa923-f1fd-4060-b64c-d3946b48467e_wgs_gdc_realn.cr.igv.reheader.seg.txt	49274	b11d0937-1511-42e1-afde-5695fd46851b
MMRF_2531	983a4715-acb9-44a5-8b0d-58046041f020	118e5ef6-eb15-4b8a-a541-e0fc91919f15.wgs.gatk4.copy_number_variation.supplementary.tar.gz	238961188	983a4715-acb9-44a5-8b0d-58046041f020
MMRF_2531	29453990-05b2-4536-8dd8-18122675b9d2	388051a8-6140-4305-9f62-99f6e861ef65.wgs.gatk4.copy_number_variation.supplementary.tar.gz	238722136	29453990-05b2-4536-8dd8-18122675b9d2
MMRF_2026	096ee24e-cdad-432c-93d9-48413748350f	12e5fef2-023b-4117-a0f9-6f6a1d60de2d_wgs_gdc_realn.cr.igv.reheader.seg.txt	48604	096ee24e-cdad-432c-93d9-48413748350f
MMRF_2026	40645a76-69d1-4e9d-a43c-6e0e164d0e67	d4fc57b7-335d-45d9-8702-f96cd8b7346c.wgs.gatk4.copy_number_variation.supplementary.tar.gz	235136055	40645a76-69d1-4e9d-a43c-6e0e164d0e67
MMRF_1293	75cace20-8fce-437a-81d7-0a87c10fb37b	44273773-f442-4a42-8201-0a4499e17d9f.wgs.gatk4.copy_number_variation.supplementary.tar.gz	241096146	75cace20-8fce-437a-81d7-0a87c10fb37b
MMRF_1293	6f13981c-dfff-43cd-bf06-4a26a3df661d	b53e42d4-579a-418e-be01-fe3de076604d_wgs_gdc_realn.cr.igv.reheader.seg.txt	87692	6f13981c-dfff-43cd-bf06-4a26a3df661d
MMRF_2225	2cb7decc-0a7a-4201-b3b3-65d9ecbb65d7	6d334c00-963c-4d44-93d2-3536b681db69.wgs.gatk4.copy_number_variation.supplementary.tar.gz	240004313	2cb7decc-0a7a-4201-b3b3-65d9ecbb65d7
MMRF_1930	f85849a9-6226-4c8e-b812-ef670f877384	48faf339-9e71-4f55-85f7-74d65e1e72c5.wgs.gatk4.copy_number_variation.supplementary.tar.gz	236464212	f85849a9-6226-4c8e-b812-ef670f877384
