cases.0.submitter_id	file_id	file_name	file_size	id
MMRF_2087	9abf67ae-cbe2-4691-9e6c-a11b4244fd39	00684adf-a8c7-4c80-abf9-32328fa04de4.wxs.aliquot_ensemble_masked.maf.gz	27145	9abf67ae-cbe2-4691-9e6c-a11b4244fd39
MMRF_2087	4d431d85-8093-44f0-a196-00cd94663fae	48a3a208-bbce-4f37-8a73-c89092c4a97a.wxs.aliquot_ensemble_masked.maf.gz	25462	4d431d85-8093-44f0-a196-00cd94663fae
MMRF_2268	97f9c14d-f0b4-46fe-b1d5-6af71bdf0804	b30e7c9a-4296-4a88-a735-77d268eddaa1.wxs.aliquot_ensemble_masked.maf.gz	8427	97f9c14d-f0b4-46fe-b1d5-6af71bdf0804
MMRF_1880	bed6dc2b-aa60-44dc-93d6-386413df7af0	6ca34ab7-8ba2-4b00-8380-e6b2b1e2369b.wxs.aliquot_ensemble_masked.maf.gz	29598	bed6dc2b-aa60-44dc-93d6-386413df7af0
MMRF_1880	61ae854a-f644-4ca0-894e-c43241426c16	5f8f0693-d86a-4ee0-8c08-703642646bb4.wxs.aliquot_ensemble_masked.maf.gz	26033	61ae854a-f644-4ca0-894e-c43241426c16
MMRF_1512	2a084e3f-b120-4e21-b233-f280aaea6a30	77c38ecc-dfa8-4b7e-8732-3cdbd100f341.wxs.aliquot_ensemble_masked.maf.gz	35516	2a084e3f-b120-4e21-b233-f280aaea6a30
MMRF_1355	2475cb6b-1c77-4b32-be75-9264a3a31e03	11da2806-18bc-425f-bf10-7535159d0c96.wxs.aliquot_ensemble_masked.maf.gz	6513	2475cb6b-1c77-4b32-be75-9264a3a31e03
MMRF_1355	104c3ad2-2db6-427f-bc32-cb976ed0530c	69984600-e335-4f30-a4b5-3e3809e005da.wxs.aliquot_ensemble_masked.maf.gz	2916	104c3ad2-2db6-427f-bc32-cb976ed0530c
MMRF_1355	43abf0ea-0b6b-4f35-884e-2c8369ee9128	859d0181-5070-4071-acba-ac107651695a.wxs.aliquot_ensemble_masked.maf.gz	34120	43abf0ea-0b6b-4f35-884e-2c8369ee9128
MMRF_2694	4950b6d8-64a7-43e6-b2d1-d87f1933e2c3	46d99e50-811a-4daf-afd1-e00c9f873bb4.wxs.aliquot_ensemble_masked.maf.gz	49599	4950b6d8-64a7-43e6-b2d1-d87f1933e2c3
MMRF_1662	96e364d8-5e1e-40ee-92f0-24f748ebcc1f	2f31dd0b-9b2a-4774-95e2-eabd98cc521d.wxs.aliquot_ensemble_masked.maf.gz	19602	96e364d8-5e1e-40ee-92f0-24f748ebcc1f
MMRF_2799	f5e6700c-acf0-46fa-801f-336732affa4b	f34e029a-f694-4ca3-8279-a447ca1f2c96.wxs.aliquot_ensemble_masked.maf.gz	27538	f5e6700c-acf0-46fa-801f-336732affa4b
MMRF_1716	b159f8d2-5acb-45fa-82ad-89afe4442c09	edc01de0-14d0-4849-b843-32f2444cc87a.wxs.aliquot_ensemble_masked.maf.gz	34359	b159f8d2-5acb-45fa-82ad-89afe4442c09
MMRF_2646	5885cb09-9e73-4e65-b801-a8b48f7a8a08	869dfe67-a766-4a25-b4d6-a244afe79bbd.wxs.aliquot_ensemble_masked.maf.gz	29004	5885cb09-9e73-4e65-b801-a8b48f7a8a08
MMRF_1830	aa9e2f12-7f39-4773-b333-7e3fb7bcc927	9adf2895-1656-46b4-acc7-d96af00d9352.wxs.aliquot_ensemble_masked.maf.gz	35434	aa9e2f12-7f39-4773-b333-7e3fb7bcc927
MMRF_2284	3a9256e6-4f34-40de-a336-03b28cb8dae5	b5bfa444-edb0-47dc-9ffd-14b91a9cf8b0.wxs.aliquot_ensemble_masked.maf.gz	37782	3a9256e6-4f34-40de-a336-03b28cb8dae5
MMRF_2740	32d75ff7-4def-42e8-943f-c7ff6bbea7b7	de7d9e7f-f1d5-4bdd-99ea-40f8eb201db4.wxs.aliquot_ensemble_masked.maf.gz	36035	32d75ff7-4def-42e8-943f-c7ff6bbea7b7
MMRF_2813	491128c7-b293-459c-b78e-944caaa24846	bef46fd9-8203-41b4-96c5-e569456cb000.wxs.aliquot_ensemble_masked.maf.gz	15390	491128c7-b293-459c-b78e-944caaa24846
MMRF_2095	1bb75eaf-4960-4c2f-971e-919edd98bded	04b046da-ae70-48ee-a2b2-7b7c26f8b745.wxs.aliquot_ensemble_masked.maf.gz	20440	1bb75eaf-4960-4c2f-971e-919edd98bded
MMRF_2095	5e298e75-f6a9-4e58-96b3-2f125bc219e5	e2bf9266-7665-4515-a0ac-df50338f377b.wxs.aliquot_ensemble_masked.maf.gz	20603	5e298e75-f6a9-4e58-96b3-2f125bc219e5
