file_id	file_name	data_category	data_type	data_format	experimental_strategy	access	case_projects
16241532-5750-4870-ab3e-65ec0561bddd	a33ad2e1-03e0-4b98-9916-d8f0b0108e9c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
575ff360-25b9-412e-8cb1-7e86e33e29ab	315baa8b-139a-4306-9195-073aa872ce80_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
dca77401-0aa4-46ec-95ca-ce0e63f21632	a8b69444-76f3-4947-b461-27fa3ea0c95e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
e26fb6a9-2b3f-4eb2-a1f9-608058feea94	291b271b-81e9-41d3-91ca-3827a066cecf_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c3f41492-cc31-469b-93b3-2a1de0841097	b1ffce10-6c91-4593-9e71-512739451f54_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
b6caf9a1-b04c-4943-acb4-2960b22edd32	d5f8b5e7-b264-43ff-98a9-3638df4c1f34.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
11cf8249-fd5c-40be-8a30-3e0fd98accf1	0226f652-2415-436d-9bf1-54305131e98e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
6fef08a3-7b6a-4c8a-bc27-c14054e55953	addb7373-eb84-48f4-96f9-c3d136590d67_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ff5eb7e8-bd31-4798-b9b0-44817906a419	a5c5898f-2965-41c0-ba5c-079e5dadee1f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
61e7b29c-494c-4370-bbc2-2e66b8db5463	9b3f00a9-2f9a-4633-8e74-8816266cfb6a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
de74f2ab-e1e0-4a5e-a4d8-c4d00ab49ca8	2ec79b70-e216-4f8b-9078-5bad37ee9c93.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a100faea-d3d5-4c23-8dfc-15355f753ac6	16dcd14c-1c02-425a-8f5a-43734571e2f6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
18809e77-be40-4081-bffa-7f3b922741c7	9f3abc13-94d8-40e1-a1b7-e424cf5932a9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
9e868e9c-b0db-4629-b40c-d2af54a2d3cb	07730516-22cf-4fa6-a0f7-f34e821d4de0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
38f4f1ce-380b-41b1-967c-c6d92d383851	8f710bb7-2e51-4302-8eb9-a3fc24d4fa0d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
cfef93f7-5daa-448d-8449-d9d8396bee78	873739bb-89b2-435a-b00b-b2d1a4281b29_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
312da05f-79d8-45a7-ad93-c607f6cccfee	4e6f30f1-ea2e-43c7-9223-88795bddb109.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
2880bbde-e520-42ec-99c0-9a1b7847fb13	fba1a87a-d06d-43cc-a658-60ac48c7e18d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
fbc9777a-aa82-4f77-b1a5-fe76215c11d9	3053a169-613b-4697-8d63-671f77034abb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a39dbb92-248c-4805-8a87-f95d4cd99b55	58336d48-7f00-41f5-9aa7-dc29055e4426.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1ffb2261-6008-48a2-b9d1-4208378cb519	f322d8cf-f599-47aa-b2a1-2cb2000ea488.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
55c1ffa4-2940-4221-8d22-f070e67ae031	ef4f94f1-6f26-4c76-b107-01f132e9b3b6_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
92fc8828-2ce5-4605-97c9-b5d10a7e81c5	ff8f47ff-6018-42b3-8a06-c47ca6b13f0d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d9467963-3635-4faf-b2e3-8ba8fc404c62	e1f6ad86-5614-4cf3-8c35-5989000288cd.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2a78a3b4-f30e-4ae1-b7a0-0a3039926553	8e44eef7-a7d6-446b-9967-f9d09b7b5673.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f79abf24-775c-4dfe-8c4e-d2602bbfd9f9	c2e335b1-c9fc-4f59-a416-3a9a6a995462.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d1059a5e-ef0c-4a08-89f4-be61751ceaf6	447c195e-eb51-43bf-8a06-4e184da54025.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
659f4301-bcc4-4fbd-b30a-0aa3fbe7b3c8	0b219996-cb49-4a87-9f73-f8184e69bc3a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
829717a2-881f-4747-a61e-0ddd26fd4df4	6ff28352-7516-41c2-acaf-70a9c470e58e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
bd125ce1-6b19-40b2-b7bd-9b116d147279	437342e7-80bc-4b3d-9ec1-6a02fd435867_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
2ea2c89d-8945-4dd3-b122-8a76b333bb07	4e4062d8-1359-4275-a6af-3996c8a95740.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
3155bd66-dc4d-48d1-8638-7b9a4490d97b	8d5fd774-32a6-4372-a713-a6774f8ea4e7_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
37d4fcde-0b66-441b-adbb-202a922eeb0c	a1a49d93-f0ea-43c0-959c-04724172571e.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
fb3ffe6f-0b64-4baf-b270-4da2c52ccc9e	9a5fc267-34df-4200-bfe0-051e8a561662.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
5769dc31-b329-4681-9d12-7507ded35f01	c997c2f4-21d4-4f81-b0de-3fa82c8445e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d58ae47b-6910-4399-9693-b00eac9e9dd5	eab320f2-47da-4102-b676-1c8263acf1b1.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
3bef0130-2a8b-401d-ac63-ccc180100837	a2120ad3-a5da-4b0a-946f-909e3f9089c3_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
a980dfb9-72eb-4c2b-889c-2116b73978ba	19adb708-5266-4c21-9ae2-183b8c2f1d1e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
8dfff6a5-80cb-4f15-8305-45298f853899	995b3608-6182-4694-ab40-0ebf29972a60.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
bc7aade4-1952-4f59-ab44-164f3ba8e6b5	2d8ed51a-fb9c-4b03-9cb4-bd715c5d00a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
3efdbcb6-c559-4b84-aa6a-3377cc8ab98b	31a4c8ec-a571-42af-8bee-5646fc257983_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
93bdab43-319b-45d1-9bb2-0792e81ecf84	a5569787-d356-4532-84b9-4412b6e2948a.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4a40f5e5-4246-42aa-88da-81ca91fa9a5d	c92f0a6b-18cc-46e8-89c3-1804add53292_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
f4abbd0b-a059-4827-964d-56c2de7ad15e	422eee9d-255c-4673-8212-1b441e2167de.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0e0c2f73-1648-4dd6-9f3e-0f85752d251f	29cd2c6a-74bb-43b9-8fe4-aaab413a3851_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1433cc4d-c738-4392-9deb-f41534ab6dae	2df83406-2156-4694-a977-1273112d5e8e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
afa16dd9-b84e-4252-95fb-94394e4c2e75	93945669-9157-4e82-bac6-1d0b45645890.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
34d5e3dc-470c-4288-960f-ddc18c710272	f574e4e7-a2c7-4792-b84b-ccc97b3f8892_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
a556d5d4-1d16-45ae-b987-9570bde3fadd	fc7c002c-c30b-453d-90dc-e46f622490e4.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
9ec02d07-6447-4193-97ec-51485de23318	4009ad21-7868-49f6-9b75-561753882af6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
cd8f8472-e879-42d1-92da-ab1ea65fb14c	f241926b-bdfa-4ac8-ab14-8c5087f7a986.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
590c55c2-b097-475c-a74f-c423512035cf	2d58a9de-c02c-4d58-83b4-f1da22226a18_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c273aa70-e3d5-48fb-a3b6-cfba79ce6b30	af114230-b552-45f0-a517-6c39c0a6ab7b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
58286118-6679-4fe0-a5f1-c4093f6b7838	2eb8fdc9-83a9-4afb-b19b-f25de91a9c27.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
c3153836-90ca-489b-aff0-51f5097f770f	69fb88e8-fecc-481f-b03c-f2336d4deabd_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
410911f0-da70-4a6b-8220-5f944f8bd1e1	aaf31e39-18b3-4ff4-b081-1eeee901799e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c01191a4-7afc-4f42-b024-c487dc017321	29932495-9804-483a-ae6c-42d2d5a3cf45_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1c79848a-cbdc-4bb3-9ef9-59979539f7bd	352d5be1-c3dd-4b2b-88ab-527207338812.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ccbd06a9-3cca-423b-8a9c-7412705755bc	f1482755-95c2-4522-9565-9c942fa7fdd8.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0be43de1-b8e1-405c-9a6a-0e35df6412cc	24fa3e5d-ff1c-475d-81b4-b9b7c2883a40.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
41cc8913-54b8-448f-b673-592084c2d482	d3114308-6c38-4b7d-83b5-0a945c358ff7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
252a8727-03b5-4827-8c67-e02250b4b2e3	7da898a8-0027-4cca-90cb-288a991287b3.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
cb96679a-a39c-4599-9122-3f1810756352	2170998c-21a1-4fbe-adc4-e0ae383d81f3_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c60fd187-1ef9-4ba3-92ea-9c2e88b8c8a2	10132f1d-5977-4774-ad57-9baced63315f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
9ede87a9-9c90-4a29-bf8f-43c63c1233ae	6debcb5c-bc54-4598-95f9-c752de137a10.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d4605a54-e661-4be3-a25a-7d90866869cc	59202104-e483-4f22-8bd5-32afcdce3766_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
5b861e60-1c0a-4ba5-8150-6bc709953a95	599a4b96-8643-4a5c-888f-cfc63b04d9c6.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
8010fe68-790e-4cde-8db3-0e3204ad3ece	7c0bf95d-f218-406c-98bd-fa571f740fad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a8058b35-3618-43aa-a574-5ffcf0291681	b44a4533-3aec-407d-b9e5-7b3e4426f935_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
46dcda05-28d6-4859-887a-1daad90ab242	f3458473-0c66-4bc2-903c-1056cfec56be.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f514e05a-9b38-479c-8c24-70262f7cc55d	2d487b08-fcb8-46e3-ab08-33dbd9652e1d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1b21cc7b-5c80-4e50-81d8-37af1f0c7b04	b3efa1c6-34cb-46c0-b977-f943d36d5ebb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
5240a933-29bc-41c6-996c-a5c8376df3a3	13a6cf0c-6744-4340-a29e-dd6d9e5a588d.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
abcd31d0-b8e7-4e6f-8f09-70f74fe72fda	57cb1eeb-b0fa-4c2f-b992-fad33d03af17.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ce7acfd7-a02c-4699-82bd-20983c06bd20	81596758-6002-4c4d-8940-a1cabab223ba_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
2f063802-12be-4f2c-a367-1bca6c4da074	57e1a05d-cf27-4aa3-b67e-07c89ec3fed2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e63e8607-b86d-4804-b0af-54cfc2ac302c	3a803a78-54b6-4801-b3cb-01ff377c8c46_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
89e7b07d-e0fc-4c94-ae2c-339f343c9a61	b0c1f8a2-b683-490a-befa-3e7f93220234.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e270bf56-c1f0-431e-b37f-25c0be9e3e9e	2319e04a-4248-475a-898e-f6fdf71ff76b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
cc816918-e922-4d46-96e9-f552adb6bf2a	a8e24fec-87ed-42ca-96cd-c8acd8408de8_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1107cdca-3d9b-4109-a8e2-cdf606442d60	674d3882-a484-4058-9637-bb9fada66e83.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d2b19826-25d3-4a86-b67e-9ed7f4f4010c	fe4eebaa-46fd-433d-b416-b599e909b0c9.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ecff884c-7f12-4d12-b378-d0c208ddbe2e	a31fcffa-63f0-4c42-ac0a-5f02e34cecb1_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
254a2f5c-15f3-472f-b3cb-a09ccb3bcaaa	701f0695-1619-4a87-9903-1aba9c6e989b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
219ecf45-5318-4933-a207-e90013db6cae	b65504b7-f3e8-4809-ad60-859ea508ce7b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
82a1f775-b789-484b-8bff-99fd1bc85d23	6eaf8a52-af09-4fea-b970-34b06c1ceb45.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
9382ccc3-f86c-4f32-bb50-9f2d11fcdc95	6349e3e0-35e8-4b8f-9b9f-6256b0ca5859.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e79b54a8-07b9-4c5f-9593-7b0feb32a8f8	428016bb-d0af-4248-8e75-31a78903291b_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
ea1943fb-43a2-4047-a8fe-e61f19e3b3a5	aa5d7a56-7e09-4307-8061-01f9b58fbdb9.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
58748154-f9ba-4b29-8f55-6f29bb9be14d	0e458d69-69ce-4e48-81f0-e91417e81067_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
0889a94d-2941-4d9a-a9f7-9bebc16722b5	0504511e-cc53-4981-943a-66b2d2602c37.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d066bbce-98ca-45d7-9ac2-9f5d5210388a	0f2063f8-23c1-442c-9fb9-9830f9b0d9c7_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
dcc50ba5-252c-4395-b854-cf3a5cf2598a	847598c3-89fa-40d3-ac98-0bf5ab89e388.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7200b266-0376-45dc-b6b8-846f358a869d	3dfdb6b3-561a-4d8d-9f62-82cdb0900909.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ec45c7ac-30ba-45cb-a8fe-794f8f5df90a	0f57ed1f-c2e4-4181-a193-ea70af6f14aa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
879e9d75-33f0-4b46-91a9-e2345347e29a	536c62a2-d13c-42b4-ae3e-84122171db0c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
89ce7f62-233d-4f7d-bff0-303297594b74	3c6c831f-c493-448c-96bc-bf184f1cb5f0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d3829499-6362-46f0-924c-1b4507ccf5d7	076cd0ec-e2e4-4db6-b648-2e3f67296fcc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
c0792bac-80c6-49f6-856e-e45e73751622	44c4fd19-dc7d-4d46-8b30-6c71f8785a35_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
9f5e5382-dc58-42e4-9e98-b3b47645214b	52e66666-b4cd-49c5-920e-eb2ae23ab045.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d998ad7c-b1e6-4a0d-bd6c-173cbcf65069	a153f5d0-ccaf-40ef-8f61-af2a136b02ec.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f4bb8f6b-665a-4eb1-a4bb-dc5e6dc3b853	c2770727-acd9-4eb2-b1ab-fa5ffdec545b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
23e3c53d-9df8-4ce2-83ec-f0bdd40df9e6	ca03c6b5-e270-4b51-99f9-c3cec426b1ea_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
60aebbb1-21eb-4d5a-80ad-597c4233f1be	af9f44be-b6a4-4d52-99cc-95de4d8dbafe.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
0d223660-7177-4d37-a8a9-836ea8f20802	3ba92a9c-0fb0-4a3d-9c2d-4cd9a1b7d0ca_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
52ad6757-745a-4fb4-b6ce-f6aa5cf54aaf	6c73aee6-bb22-4401-8706-bb728ea9bcfe.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
7fb9be17-8219-41f7-9875-f1d974fdb112	bf3000ce-abcc-4ec8-9f82-9aaa4dac1ed8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
53d31368-0db9-4ac3-9f23-93352a39f92b	0897b308-efb8-423d-8a0e-fb379ee27c87.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
b02b1dd1-12b2-4e16-b403-3321cc4338f9	b2f982b9-b9f0-4e9c-8895-054bfb56fedf_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
8d6197bd-b6a7-402d-a97e-406392fbd1a3	6db6e26f-374e-4f15-b021-093e73df47e0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
1abead7d-124f-4cab-ac80-5388a70f38cc	d73ba53b-56c9-4cba-9573-05d12c63741c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
df117921-49e3-49ef-9a55-ff1799dd1dcf	1216962c-2c76-4f39-b7a1-ea96a1cc8b2f_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
11be7392-bc44-4c19-8dd3-2f677bcf7823	cc1bb80a-920b-4198-91d4-ed10340e5a67.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
